source, target, type, edgetype
cpd:C00020 ,cpd:C00008 ,reversible, Reaction
cpd:C02091 ,cpd:C00802 cpd:C00037 ,irreversible, Reaction
ko:K17741,ko:K00049 ko:K12972,ECrel, Relation
ko:K17741,ko:K01759,ECrel, Relation
ko:K07248,ko:K17741,ECrel, Relation
ko:K01759,ko:K00049 ko:K12972,ECrel, Relation
ko:K07248,ko:K00049 ko:K12972,ECrel, Relation
ko:K07248,ko:K01759,ECrel, Relation
ko:K17741,ko:K07248 ko:K19266,ECrel, Relation
ko:K01759,ko:K01069,ECrel, Relation
ko:K03777 ko:K03778,ko:K01069,ECrel, Relation
ko:K00102,ko:K01069,ECrel, Relation
ko:K07248 ko:K19266,ko:K00467,ECrel, Relation
ko:K00101,ko:K00467,ECrel, Relation
ko:K00016,ko:K00467,ECrel, Relation
ko:K07248 ko:K19266,ko:K00101,ECrel, Relation
ko:K07248 ko:K19266,ko:K00016,ECrel, Relation
ko:K00156,ko:K00925,ECrel, Relation
ko:K00156,ko:K01512,ECrel, Relation
ko:K00156,ko:K01895,ECrel, Relation
ko:K00156,ko:K01067,ECrel, Relation
ko:K00156,ko:K01026,ECrel, Relation
ko:K00156,ko:K01905,ECrel, Relation
ko:K00156,ko:K00128 ko:K14085 ko:K00149,ECrel, Relation
ko:K00156,ko:K00467,ECrel, Relation
ko:K01895,ko:K00925,ECrel, Relation
ko:K01067,ko:K00925,ECrel, Relation
ko:K01026,ko:K00925,ECrel, Relation
ko:K01905,ko:K00925,ECrel, Relation
ko:K00128 ko:K14085 ko:K00149,ko:K00925,ECrel, Relation
ko:K00925,ko:K00467,ECrel, Relation
ko:K01895,ko:K01512,ECrel, Relation
ko:K01067,ko:K01512,ECrel, Relation
ko:K01026,ko:K01512,ECrel, Relation
ko:K01905,ko:K01512,ECrel, Relation
ko:K00128 ko:K14085 ko:K00149,ko:K01512,ECrel, Relation
ko:K01512,ko:K00467,ECrel, Relation
ko:K01067,ko:K01895,ECrel, Relation
ko:K01026,ko:K01895,ECrel, Relation
ko:K01905,ko:K01895,ECrel, Relation
ko:K01895,ko:K00128 ko:K14085 ko:K00149,ECrel, Relation
ko:K01895,ko:K00467,ECrel, Relation
ko:K01067,ko:K00128 ko:K14085 ko:K00149,ECrel, Relation
ko:K01067,ko:K00467,ECrel, Relation
ko:K01026,ko:K00128 ko:K14085 ko:K00149,ECrel, Relation
ko:K01026,ko:K00467,ECrel, Relation
ko:K01905,ko:K00128 ko:K14085 ko:K00149,ECrel, Relation
ko:K01905,ko:K00467,ECrel, Relation
ko:K00128 ko:K14085 ko:K00149,ko:K00467,ECrel, Relation
ko:K01895,ko:K01895,ECrel, Relation
ko:K00158,ko:K00925,ECrel, Relation
ko:K00158,ko:K01512,ECrel, Relation
ko:K13788 ko:K00625 ko:K15024,ko:K00925,ECrel, Relation
ko:K13788 ko:K00625 ko:K15024,ko:K01512,ECrel, Relation
ko:K13788 ko:K00625 ko:K15024,ko:K00627,ECrel, Relation
ko:K01895,ko:K00627,ECrel, Relation
ko:K01067,ko:K00627,ECrel, Relation
ko:K01026,ko:K00627,ECrel, Relation
ko:K01905,ko:K00627,ECrel, Relation
ko:K00132 ko:K04072 ko:K04073 ko:K18366 ko:K04021,ko:K00627,ECrel, Relation
ko:K01649,ko:K00627,ECrel, Relation
ko:K01655 ko:K02594 ko:K10977,ko:K00627,ECrel, Relation
